County Code,County Name,,,,,Const. Code,,Constituency Name,,,,,Ward Code,,Ward Name,,,Full Names A,,,,Full Names B,,,Party/Independent Candidate
38,Vihiga,,,,,213,,Hamisi,,,,,1066,,Tambua,,,Festus Musoda,,,,Girure,,,United Democratic Forum Party
38,Vihiga,,,,,213,,Hamisi,,,,,1067,,Jepkoyai,,,Zacharia Oyiengo O,,,,Murefu,,,United Democratic Forum Party
38,Vihiga,,,,,214,,Luanda,,,,,1068,,Luanda Township,,,Tom,,,,Atingo,,,Orange Democratic Movement
38,Vihiga,,,,,214,,Luanda,,,,,1069,,Wemilabi,,,Peter Amihanda,,,,Amuhinda,,,Wiper Democratic Movement- Kenya
38,Vihiga,,,,,214,,Luanda,,,,,1070,,Mwibona,,,Zakayo Manyasa,,,,Anguche,,,Orange Democratic Movement
38,Vihiga,,,,,214,,Luanda,,,,,1071,,Luanda South,,,Joshua Sibiyia,,,,Olao,,,Progressive Party of Kenya
38,Vihiga,,,,,214,,Luanda,,,,,1072,,Emabungo,,,Okila Nathan,,,,Kooli,,,Orange Democratic Movement
38,Vihiga,,,,,215,,Emuhaya,,,,,1073,,North East Bunyore,,,Clyde Kweya,,,,Otunga,,,Orange Democratic Movement
38,Vihiga,,,,,215,,Emuhaya,,,,,1074,,Central Bunyore,,,Jenipher Khasayi,,,,Ekhuya,,,Orange Democratic Movement
38,Vihiga,,,,,215,,Emuhaya,,,,,1075,,West Bunyore,,,Josphat Munayi,,,,Omwache,,,Orange Democratic Movement
39,Bungoma,,,,,216,,Mt. Elgon,,,,,1076,,Cheptais,,,Jane Chebet,,,,Kamwanja,,,Orange Democratic Movement
39,Bungoma,,,,,216,,Mt. Elgon,,,,,1077,,Chesikaki,,,Ben Joshua,,,,Kipkut,,,United Republican Party
39,Bungoma,,,,,216,,Mt. Elgon,,,,,1078,,Chepyuk,,,Enock Chemorion,,,,Ndiema,,,Alliance Party of Kenya
39,Bungoma,,,,,216,,Mt. Elgon,,,,,1079,,Kapkateny,,,Benson Simiyu,,,,Mukenda,,,Forum For Restoration of Democracy-Kenya
39,Bungoma,,,,,216,,Mt. Elgon,,,,,1080,,Kaptama,,,Peter Cherui,,,,Ndiema,,,Independent Candidate
39,Bungoma,,,,,216,,Mt. Elgon,,,,,1081,,Elgon,,,Godwin Kwemoi,,,,Ndege,,,New Ford Kenya
39,Bungoma,,,,,217,,Sirisia,,,,,1082,,Namwela,,,Zadock Chilungu,,,,Kasembeli,,,Orange Democratic Movement
39,Bungoma,,,,,217,,Sirisia,,,,,1083,,Malakisi/South Kulisiru,,,Everlyne Mutiembu,,,,Naboelela,,,Orange Democratic Movement
39,Bungoma,,,,,217,,Sirisia,,,,,1084,,Lwandanyi,,,Nathan,,,,Obwana,,,Orange Democratic Movement
39,Bungoma,,,,,218,,Kabuchai,,,,,1085,,Kabuchai/Chwel e,,,James Barasa,,,,Mukhongo,,,Forum For Restoration of Democracy-Kenya
39,Bungoma,,,,,218,,Kabuchai,,,,,1086,,West Nalondo,,,James Wafula,,,,Nyongesa,,,Forum for Restoration of Democracy-Kenya
39,Bungoma,,,,,218,,Kabuchai,,,,,1087,,Bwake/Luuya,,,Rosemary Nafula,,,,Khisa,,,Forum For Restoration of Democracy-Kenya
39,Bungoma,,,,,218,,Kabuchai,,,,,1088,,Mukuyuni,,,Charles Barasa,,,,Muramara,,,New Ford Kenya
39,Bungoma,,,,,219,,Bumula,,,,,1089,,South Bukusu,,,David Fwaro,,,,Wekesa,,,New Ford Kenya
39,Bungoma,,,,,219,,Bumula,,,,,1090,,Bumula,,,Henry Nyongesa,,,,Khaemba,,,New Ford Kenya
39,Bungoma,,,,,219,,Bumula,,,,,1091,,Khasoko,,,Julias Juma,,,,Wanjala,,,United Democratic Forum Party
39,Bungoma,,,,,219,,Bumula,,,,,1092,,Kabula,,,Fredrick Wafula,,,,Wanyonyi,,,New Ford Kenya
39,Bungoma,,,,,219,,Bumula,,,,,1093,,Kimaeti,,,Chrisantusa Wechuli,,,,Simiyu,,,United Republican Party
39,Bungoma,,,,,219,,Bumula,,,,,1094,,West Bukusu,,,Christopher Mulati,,,,Wabwire,,,Forum for Restoration of Democracy-Kenya
39,Bungoma,,,,,219,,Bumula,,,,,1095,,Siboti,,,Charles Khaemba,,,,Wamukota,,,Forum for Restoration of Democracy-Kenya
39,Bungoma,,,,,220,,Kanduyi,,,,,1096,,Bukembe West,,,Julius Wafula,,,,Barasa,,,United Democratic Forum Party
39,Bungoma,,,,,220,,Kanduyi,,,,,1097,,Bukembe East,,,Edward Nalyana,,,,Elima,,,New Ford Kenya
39,Bungoma,,,,,220,,Kanduyi,,,,,1098,,Township,,,Joseph Magudah,,,,Okhaba,,,Orange Democratic Movement
39,Bungoma,,,,,220,,Kanduyi,,,,,1099,,Khalaba,,,Henry Majimbo,,,,Okumu,,,Orange Democratic Movement
39,Bungoma,,,,,220,,Kanduyi,,,,,1100,,Musikoma,,,Edward Simiyu,,,,Barasa,,,Orange Democratic Movement
39,Bungoma,,,,,220,,Kanduyi,,,,,1101,,East Sang'alo,,,Moses Nyongesa,,,,Wabwile,,,New Ford Kenya
39,Bungoma,,,,,220,,Kanduyi,,,,,1102,,Marakaru/Tuuti,,,Joseph Nyongesa,,,,Juma,,,New Ford Kenya
39,Bungoma,,,,,220,,Kanduyi,,,,,1103,,West Sang'alo,,,Protus Waswa M,,,,Wafula,,,Orange Democratic Movement
39,Bungoma,,,,,221,,Webuye East,,,,,1104,,Mihuu,,,John Weyusia,,,,Nanyakha,,,Orange Democratic Movement
39,Bungoma,,,,,221,,Webuye East,,,,,1105,,Ndivisi,,,John Wanjala F,,,,Musakali,,,New Ford Kenya
39,Bungoma,,,,,221,,Webuye East,,,,,1106,,Maraka,,,Ali Machani,,,,Mutoka,,,Orange Democratic Movement
39,Bungoma,,,,,222,,Webuye West,,,,,1107,,Misikhu,,,Robert Wekesa,,,,Mwembe,,,New Ford Kenya
39,Bungoma,,,,,222,,Webuye West,,,,,1108,,Sitikho,,,Martin Wafula,,,,Wawire,,,Orange Democratic Movement
39,Bungoma,,,,,222,,Webuye West,,,,,1109,,Matulo,,,Paul Wanyonyi,,,,Wamalwa,,,New Ford Kenya
39,Bungoma,,,,,222,,Webuye West,,,,,1110,,Bokoli,,,Jack Zakayo,,,,Kawa,,,Kenya African National Union
39,Bungoma,,,,,223,,Kimilili,,,,,1111,,Kibingei,,,Justus Kibaba,,,,Makokha,,,The National Vision Party
39,Bungoma,,,,,223,,Kimilili,,,,,1112,,Kimilili,,,David Mabonga,,,,Barasa,,,New Ford Kenya
39,Bungoma,,,,,223,,Kimilili,,,,,1113,,Maeni,,,Florence Fulano,,,,Wekesa,,,Federal Party of Kenya
39,Bungoma,,,,,223,,Kimilili,,,,,1114,,Kamukuywa,,,Moses Wanyonyi,,,,Opicho,,,New Ford Kenya
39,Bungoma,,,,,224,,Tongaren,,,,,1115,,Mbakalo,,,Bethwell Mwambu,,,,Fwamba,,,United Democratic Forum Party
39,Bungoma,,,,,224,,Tongaren,,,,,1116,,Naitiri/Kabuyefw e,,,Joane Nafula,,,,Lutukai,,,Forum For Restoration of Democracy-Kenya
39,Bungoma,,,,,224,,Tongaren,,,,,1117,,Milima,,,Andrew Nalianya,,,,Simiyu,,,Forum For Restoration of Democracy-Kenya
39,Bungoma,,,,,224,,Tongaren,,,,,1118,,Ndalu/ Tabani,,,Ben Namaswa,,,,Wafula,,,Forum For Restoration of Democracy-Kenya
39,Bungoma,,,,,224,,Tongaren,,,,,1119,,Tongaren,,,Elly Tindi,,,,Manasseh,,,Forum For Restoration of Democracy-Kenya
39,Bungoma,,,,,224,,Tongaren,,,,,1120,,Soysambu/ Mitua,,,Moses Khisa,,,,Wekesa,,,New Ford Kenya
40,Busia,,,,,225,,Teso North,,,,,1121,,Malaba Central,,,Ishmael John,,,,Orodi,,,Wiper Democratic Movement- Kenya
40,Busia,,,,,225,,Teso North,,,,,1122,,Malaba North,,,Kenneth Imwene,,,,Ichasi,,,Orange Democratic Movement
40,Busia,,,,,225,,Teso North,,,,,1123,,Ang'urai South,,,Fred Moses Oboyere,,,,Ote,,,Orange Democratic Movement
40,Busia,,,,,225,,Teso North,,,,,1124,,Ang'urai North,,,Maurice Chetambe,,,,Ekolan,,,Ford-People
40,Busia,,,,,225,,Teso North,,,,,1125,,Ang'urai East,,,Moses Mark,,,,Mamai,,,United Democratic Forum Party
40,Busia,,,,,225,,Teso North,,,,,1126,,Malaba South,,,Philip Mudai,,,,Emaset,,,United Democratic Forum Party
40,Busia,,,,,226,,Teso South,,,,,1127,,Ang'orom,,,Solomon Onyango,,,,Ochieng',,,Federal Party of Kenya
40,Busia,,,,,226,,Teso South,,,,,1128,,Chakol South,,,Romanus O,,,,Orengo,,,Orange Democratic Movement
40,Busia,,,,,226,,Teso South,,,,,1129,,Chakol North,,,Sephen Ekapolon,,,,Ajakait,,,United Republican Party
40,Busia,,,,,226,,Teso South,,,,,1130,,Amukura West,,,Abiud Ochilangole,,,,Omayot,,,Orange Democratic Movement
40,Busia,,,,,226,,Teso South,,,,,1131,,Amukura East,,,Dick Simon Omukaga,,,,Emodo,,,Forum for Restoration of Democracy-Kenya
40,Busia,,,,,226,,Teso South,,,,,1132,,Amukura Central,,,Patrick Ojwang,,,,Ombo,,,Forum For Restoration of Democracy-Kenya
40,Busia,,,,,227,,Nambale,,,,,1133,,Nambale Township,,,Godfrey Egesa,,,,Odongo,,,Orange Democratic Movement
40,Busia,,,,,227,,Nambale,,,,,1134,,Bukhayo North/Waltsi,,,Gardy Obara,,,,Jakaa,,,Orange Democratic Movement
40,Busia,,,,,227,,Nambale,,,,,1135,,Bukhayo East,,,Charles Wakhungu,,,,Wasike,,,United Democratic Forum Party
40,Busia,,,,,227,,Nambale,,,,,1136,,Bukhayo Central,,,Sylvester Makanda,,,,Oyula,,,Orange Democratic Movement
40,Busia,,,,,228,,Matayos,,,,,1137,,Bukhayo West,,,Florence Obinda,,,,Opemi,,,Orange Democratic Movement
40,Busia,,,,,228,,Matayos,,,,,1138,,Mayenje,,,Ernest Gradus Ouma,,,,Obollahi,,,United Democratic Forum Party
40,Busia,,,,,228,,Matayos,,,,,1139,,Matayos South,,,Lucas Egesa,,,,Wakuloba,,,Orange Democratic Movement
40,Busia,,,,,228,,Matayos,,,,,1140,,Busibwabo,,,George Makhayaka,,,,Busera,,,Orange Democratic Movement
40,Busia,,,,,228,,Matayos,,,,,1141,,Burumba,,,Tony Onyango,,,,Opondo,,,Orange Democratic Movement
40,Busia,,,,,229,,Butula,,,,,1142,,Marachi West,,,Patrick Gomba,,,,Sewe,,,Orange Democratic Movement
40,Busia,,,,,229,,Butula,,,,,1143,,Kingandole,,,Eric Okuku,,,,Kaibe,,,Orange Democratic Movement
40,Busia,,,,,229,,Butula,,,,,1144,,Marachi Central,,,Godfrey,,,,Amollo,,,Orange Democratic Movement
40,Busia,,,,,229,,Butula,,,,,1145,,Marachi East,,,Omondi Julius,,,,Ochou,,,The Labour Party of Kenya
40,Busia,,,,,229,,Butula,,,,,1146,,Marachi North,,,Gabriel,,,,Okello,,,Forum For Restoration of Democracy-Kenya
40,Busia,,,,,229,,Butula,,,,,1147,,Elugulu,,,Josephat,,,,Wandera,,,Orange Democratic Movement
40,Busia,,,,,230,,Funyula,,,,,1148,,Namboboto Nambuku,,,Vincent Wanyama,,,,Obisa,,,The Labour Party of Kenya
40,Busia,,,,,230,,Funyula,,,,,1149,,Nangina,,,Egesa Obwongo,,,,John,,,Orange Democratic Movement
40,Busia,,,,,230,,Funyula,,,,,1150,,Ageng'a Nanguba,,,Levis O. W.,,,,Majale,,,The Labour Party of Kenya
40,Busia,,,,,230,,Funyula,,,,,1151,,Bwiri,,,Wilberforce Sunday,,,,Ojiambo,,,Orange Democratic Movement
40,Busia,,,,,231,,Budalangi,,,,,1152,,Bunyala Central,,,Vincent Odhiambo,,,,Mwolo,,,Forum For Restoration of Democracy-Kenya
40,Busia,,,,,231,,Budalangi,,,,,1153,,Bunyala North,,,Fred,,,,Musirimba,,,Forum For Restoration of Democracy-Kenya
40,Busia,,,,,231,,Budalangi,,,,,1154,,Bunyala West,,,Christopher Nakitari,,,,Khabwera,,,Orange Democratic Movement
40,Busia,,,,,231,,Budalangi,,,,,1155,,Bunyala South,,,Stephen Omenda,,,,Mukanga,,,Orange Democratic Movement
41,Siaya,,,,,232,,Ugenya,,,,,1156,,West Ugenya,,,Stephen Ouma,,,,Adera,,,Orange Democratic Movement
41,Siaya,,,,,232,,Ugenya,,,,,1157,,Ukwala,,,Odinga Jackton,,,,Ouma,,,Orange Democratic Movement
41,Siaya,,,,,232,,Ugenya,,,,,1158,,North Ugenya,,,Benson Onyango,,,,Omondi,,,Orange Democratic Movement
41,Siaya,,,,,232,,Ugenya,,,,,1159,,East Ugenya,,,Eric Oduya,,,,Ndonji,,,Orange Democratic Movement
41,Siaya,,,,,233,,Ugunja,,,,,1160,,Sidindi,,,Joseph Omondi,,,,Agoko,,,Orange Democratic Movement
41,Siaya,,,,,233,,Ugunja,,,,,1161,,Sigomere,,,Andrew Omwende,,,,Omollo,,,Orange Democratic Movement
41,Siaya,,,,,233,,Ugunja,,,,,1162,,Ugunja,,,Edwin Martin,,,,Otieno,,,Orange Democratic Movement
41,Siaya,,,,,234,,Alego Usonga,,,,,1164,,West Alego,,,Peter Oduor,,,,Muhulah,,,Forum For Restoration of Democracy-Kenya
41,Siaya,,,,,234,,Alego Usonga,,,,,1165,,Central Alego,,,Leonard Otieno,,,,Oriaro,,,The National Vision Party
41,Siaya,,,,,234,,Alego Usonga,,,,,1166,,Siaya Township,,,James Obiero,,,,Otare,,,Orange Democratic Movement
41,Siaya,,,,,234,,Alego Usonga,,,,,1167,,North Alego,,,Pius Ombiyo,,,,Ogutu,,,Forum For Restoration of Democracy-Kenya
41,Siaya,,,,,234,,Alego Usonga,,,,,1168,,South East Alego,,,Joshua Aggrey Owiti Z.,,,,Osuri,,,Orange Democratic Movement
41,Siaya,,,,,235,,Gem,,,,,1169,,North Gem,,,Nicholas Ayima,,,,Were,,,Orange Democratic Movement
41,Siaya,,,,,235,,Gem,,,,,1170,,West Gem,,,Jared Abayo,,,,Onyango,,,Orange Democratic Movement
41,Siaya,,,,,235,,Gem,,,,,1171,,Central Gem,,,Fred Odhiambo,,,,Ouda,,,Orange Democratic Movement
41,Siaya,,,,,235,,Gem,,,,,1172,,Yala Township,,,Joseph Oluoch,,,,Awuor,,,Orange Democratic Movement
41,Siaya,,,,,235,,Gem,,,,,1173,,East Gem,,,Booker Otieno,,,,Minami,,,Orange Democratic Movement
41,Siaya,,,,,235,,Gem,,,,,1174,,South Gem,,,Peter Lolwe,,,,Ombee,,,Orange Democratic Movement
41,Siaya,,,,,236,,Bondo,,,,,1175,,West Yimbo,,,Willis Okoth,,,,Ochieng,,,Orange Democratic Movement
41,Siaya,,,,,236,,Bondo,,,,,1176,,Central Sakwa,,,Joanes Andiego,,,,Odongo,,,Orange Democratic Movement
41,Siaya,,,,,236,,Bondo,,,,,1177,,South Sakwa,,,Nicholas Ochieng,,,,Aneme,,,Orange Democratic Movement
41,Siaya,,,,,236,,Bondo,,,,,1178,,Yimbo East,,,Elisha Omondi,,,,Okuku,,,Orange Democratic Movement
41,Siaya,,,,,236,,Bondo,,,,,1179,,West Sakwa,,,John Ombewa,,,,Gare,,,Orange Democratic Movement
41,Siaya,,,,,236,,Bondo,,,,,1180,,North Sakwa,,,Lorna Achieng Ochieng,,,,Adida,,,Orange Democratic Movement
41,Siaya,,,,,237,,Rarieda,,,,,1181,,East Asembo,,,William,,,,Owiti,,,Orange Democratic Movement
41,Siaya,,,,,237,,Rarieda,,,,,1182,,West Asembo,,,James Odhiambo,,,,Munda,,,Orange Democratic Movement
41,Siaya,,,,,237,,Rarieda,,,,,1183,,North Uyoma,,,Charles Omollo,,,,Owii,,,Orange Democratic Movement
41,Siaya,,,,,237,,Rarieda,,,,,1184,,South Uyoma,,,Christopher Apiyo,,,,Apiyo,,,Orange Democratic Movement
41,Siaya,,,,,237,,Rarieda,,,,,1185,,West Uyoma,,,Mathew Odeny,,,,Onduru,,,Orange Democratic Movement
42,Kisumu,,,,,238,,Kisumu East,,,,,1186,,Kajulu,,,Joseph Simba,,,,Opepo,,,Orange Democratic Movement
42,Kisumu,,,,,238,,Kisumu East,,,,,1187,,Kolwa East,,,John Osumba,,,,Olum,,,Orange Democratic Movement
42,Kisumu,,,,,238,,Kisumu East,,,,,1188,,Manyatta 'B',,,Akoth Okombo,,,,Nereah,,,Orange Democratic Movement
42,Kisumu,,,,,238,,Kisumu East,,,,,1189,,Nyalenda 'A',,,Jackton Otieno,,,,Onunga,,,Orange Democratic Movement
42,Kisumu,,,,,238,,Kisumu East,,,,,1190,,Kolwa Central,,,Kelvin Odhiambo,,,,Okoth,,,Orange Democratic Movement
42,Kisumu,,,,,239,,Kisumu West,,,,,1191,,South West Kisumu,,,Joseph Onyango,,,,Otiende,,,Orange Democratic Movement
42,Kisumu,,,,,239,,Kisumu West,,,,,1192,,Central Kisumu,,,Pamella Apondi,,,,Omino,,,Orange Democratic Movement
42,Kisumu,,,,,239,,Kisumu West,,,,,1193,,Kisumu North,,,Caroline P. Awino,,,,Owen,,,Federal Party of Kenya
42,Kisumu,,,,,239,,Kisumu West,,,,,1194,,West Kisumu,,,Paul Odhiambo,,,,Okiri,,,Orange Democratic Movement
42,Kisumu,,,,,239,,Kisumu West,,,,,1195,,North West Kisumu,,,Samuel Baker Otieno,,,,Ombogo,,,Orange Democratic Movement
42,Kisumu,,,,,240,,Kisumu Central,,,,,1196,,Railways,,,Isaya Omwango,,,,Onyango,,,Orange Democratic Movement
42,Kisumu,,,,,240,,Kisumu Central,,,,,1197,,Migosi,,,Paul Ochieng,,,,Achayo,,,Orange Democratic Movement
42,Kisumu,,,,,240,,Kisumu Central,,,,,1198,,Shaurimoyo Kaloleni,,,Priscah Auma,,,,Misachi,,,Orange Democratic Movement
42,Kisumu,,,,,240,,Kisumu Central,,,,,1199,,Market Milimani,,,Philip Edwine,,,,Anayo,,,Peoples Democratic Party
42,Kisumu,,,,,240,,Kisumu Central,,,,,1200,,Kondele,,,Gabriel,,,,Ochieng,,,Orange Democratic Movement
42,Kisumu,,,,,240,,Kisumu Central,,,,,1201,,Nyalenda B,,,James Oyugi,,,,Were,,,Orange Democratic Movement
42,Kisumu,,,,,241,,Seme,,,,,1202,,West Seme,,,Benter Akinyi,,,,Ogollah,,,Orange Democratic Movement
42,Kisumu,,,,,241,,Seme,,,,,1203,,Central Seme,,,John Oguk Omondi,,,,Kadede,,,Orange Democratic Movement
42,Kisumu,,,,,241,,Seme,,,,,1204,,East Seme,,,Aggrey Odhiambo,,,,Ogosi,,,Orange Democratic Movement
42,Kisumu,,,,,241,,Seme,,,,,1205,,North Seme,,,James Okoth,,,,Dianga,,,Orange Democratic Movement
42,Kisumu,,,,,242,,Nyando,,,,,1206,,East Kano/Wawidhi,,,Moses J. Odhiambo,,,,Ochele,,,Orange Democratic Movement
42,Kisumu,,,,,242,,Nyando,,,,,1207,,Awasi/Onjiko,,,Fanuel,,,,Aim,,,Orange Democratic Movement
42,Kisumu,,,,,242,,Nyando,,,,,1208,,Ahero,,,Maurice Onyango,,,,Aloo,,,Orange Democratic Movement
42,Kisumu,,,,,242,,Nyando,,,,,1209,,Kabonyo/Kanyag wal,,,Charles Aguko,,,,Aguko,,,Orange Democratic Movement
42,Kisumu,,,,,242,,Nyando,,,,,1210,,Kobura,,,Malin Atieno,,,,Akinyi,,,Orange Democratic Movement
42,Kisumu,,,,,243,,Muhoroni,,,,,1211,,Miwani,,,Maurice Omondi,,,,Ondiek,,,Peoples Democratic Party
42,Kisumu,,,,,243,,Muhoroni,,,,,1212,,Ombeyi,,,Joshua Atieno,,,,Auko,,,Peoples Democratic Party
42,Kisumu,,,,,243,,Muhoroni,,,,,1213,,Masogo/Nyang'o ma,,,Samuel Onyango,,,,Ong'ow,,,Orange Democratic Movement
42,Kisumu,,,,,243,,Muhoroni,,,,,1215,,Muhoroni/Koru,,,Wills Ogonyo,,,,Mindeu,,,Peoples Democratic Party
42,Kisumu,,,,,244,,Nyakach,,,,,1216,,South West Nyakach,,,Benjamin Juma,,,,Onyango,,,Orange Democratic Movement
42,Kisumu,,,,,244,,Nyakach,,,,,1217,,North Nyakach,,,Yona Maina,,,,Koko,,,Orange Democratic Movement
42,Kisumu,,,,,244,,Nyakach,,,,,1218,,Central Nyakach,,,Elijah,,,,Omondi,,,Orange Democratic Movement
42,Kisumu,,,,,244,,Nyakach,,,,,1219,,West Nyakach,,,James Ochieng,,,,Omolo,,,Orange Democratic Movement
42,Kisumu,,,,,244,,Nyakach,,,,,1220,,South East Nyakach,,,Petronilla Achieng,,,,Omondi,,,Orange Democratic Movement
43,Homa Bay,,,,,245,,Kasipul,,,,,1221,,West Kasipul,,,Isaiah Agwenge,,,,Odera,,,Orange Democratic Movement
43,Homa Bay,,,,,245,,Kasipul,,,,,1222,,South Kasipul,,,Godfrey,,,,Osoo,,,Orange Democratic Movement
43,Homa Bay,,,,,245,,Kasipul,,,,,1223,,Central Kasipul,,,Zacharia Dianga,,,,Olang,,,Federal Party of Kenya
43,Homa Bay,,,,,245,,Kasipul,,,,,1224,,East Kamagak,,,Samwel Omondi,,,,Okumu,,,Orange Democratic Movement
43,Homa Bay,,,,,245,,Kasipul,,,,,1225,,West Kamagak,,,Isaya Oyoo,,,,Opap,,,Orange Democratic Movement
43,Homa Bay,,,,,246,,Kabondo Kasipul,,,,,1226,,Kabondo East,,,James Okeyo,,,,Ochieng,,,Orange Democratic Movement
43,Homa Bay,,,,,246,,Kabondo Kasipul,,,,,1227,,Kabondo West,,,Godfrey Juma,,,,Anyango,,,Orange Democratic Movement
43,Homa Bay,,,,,246,,Kabondo Kasipul,,,,,1228,,Kokwanyo/Kakel o,,,Jeremiah Omugar,,,,Oriango,,,Orange Democratic Movement
43,Homa Bay,,,,,246,,Kabondo Kasipul,,,,,1229,,Kojwach,,,Christopher Ouma,,,,Mbata,,,Orange Democratic Movement
43,Homa Bay,,,,,247,,Karachuonyo,,,,,1230,,West Karachuonyo,,,John Okelo,,,,Kwanya,,,Orange Democratic Movement
43,Homa Bay,,,,,247,,Karachuonyo,,,,,1231,,North Karachuonyo,,,Daniel Ouma,,,,Odongo,,,Orange Democratic Movement
43,Homa Bay,,,,,247,,Karachuonyo,,,,,1232,,Central,,,Julius Odhiambo,,,,Gaya,,,Wiper Democratic Movement- Kenya
43,Homa Bay,,,,,247,,Karachuonyo,,,,,1233,,Kanyaluo,,,William Ouma,,,,Odiango,,,Orange Democratic Movement
43,Homa Bay,,,,,247,,Karachuonyo,,,,,1234,,Kibiri,,,Boaz Odhiambo,,,,Ondiek,,,Orange Democratic Movement
43,Homa Bay,,,,,247,,Karachuonyo,,,,,1235,,Wangchieng,,,Peter Ojwang,,,,Kaula,,,Orange Democratic Movement
43,Homa Bay,,,,,247,,Karachuonyo,,,,,1236,,Kendu Bay Town,,,George Ochieng,,,,Otieno,,,Forum For Restoration of Democracy-Kenya
43,Homa Bay,,,,,248,,Rangwe,,,,,1237,,West Gem,,,Joel Wanga,,,,Otuoma,,,Federal Party of Kenya
43,Homa Bay,,,,,248,,Rangwe,,,,,1238,,East Gem,,,Peter Ouma,,,,Onyango,,,United Democratic Movement
43,Homa Bay,,,,,248,,Rangwe,,,,,1239,,Kagan,,,Patrick Ouma,,,,Odwalo,,,Orange Democratic Movement
43,Homa Bay,,,,,248,,Rangwe,,,,,1240,,Kochia,,,Johnson John,,,,Ochola,,,Orange Democratic Movement
43,Homa Bay,,,,,249,,Homa Bay Town,,,,,1241,,Homa Bay Central,,,Julius S,,,,Nyambok,,,Orange Democratic Movement
43,Homa Bay,,,,,249,,Homa Bay Town,,,,,1242,,Homa Bay Arujo,,,Leonard Owuor,,,,Achieng,,,Orange Democratic Movement
43,Homa Bay,,,,,249,,Homa Bay Town,,,,,1243,,Homa Bay West,,,Isaac Ouso,,,,Nyandege,,,Peoples Democratic Party
43,Homa Bay,,,,,249,,Homa Bay Town,,,,,1244,,Homa Bay East,,,Isaac Alex N.,,,,Omollo,,,Orange Democratic Movement
43,Homa Bay,,,,,250,,Ndhiwa,,,,,1245,,Kwabwai,,,Richard Ouma,,,,Ogindo,,,Orange Democratic Movement
43,Homa Bay,,,,,250,,Ndhiwa,,,,,1246,,Kanyadoto,,,Lawrence Obonyo,,,,Owuor,,,The Labour Party of Kenya
43,Homa Bay,,,,,250,,Ndhiwa,,,,,1247,,Kanyikela,,,Wanjala Sylvance,,,,Kasera,,,The Labour Party of Kenya
43,Homa Bay,,,,,250,,Ndhiwa,,,,,1248,,Kabuoch North,,,Rosemary Atieno,,,,Oluoch,,,Orange Democratic Movement
43,Homa Bay,,,,,250,,Ndhiwa,,,,,1249,,Kabuoch South/Pala,,,Oscar Oluoch Abohotee,,,,Ouma,,,Orange Democratic Movement
43,Homa Bay,,,,,250,,Ndhiwa,,,,,1250,,Kanyamwa Kologi,,,Clement Nyadera,,,,Olagoh,,,The Labour Party of Kenya
43,Homa Bay,,,,,250,,Ndhiwa,,,,,1251,,Kanyamwa Kosewe,,,John Lennox,,,,K'ochieng,,,Orange Democratic Movement
43,Homa Bay,,,,,251,,Mbita,,,,,1252,,Mfangano Island,,,Kenneth Okwach,,,,Oranga,,,Orange Democratic Movement
43,Homa Bay,,,,,251,,Mbita,,,,,1254,,Kasgunga,,,Jackson Odhiambo,,,,Oyugi,,,Orange Democratic Movement
43,Homa Bay,,,,,251,,Mbita,,,,,1255,,Gembe,,,Paul Ochieng,,,,Ouma,,,Orange Democratic Movement
43,Homa Bay,,,,,251,,Mbita,,,,,1256,,Lambwe,,,Okumu Walter,,,,Ouma,,,Orange Democratic Movement
43,Homa Bay,,,,,252,,Suba,,,,,1257,,Gwassi South,,,Tom Omuto,,,,Mboya,,,Orange Democratic Movement
43,Homa Bay,,,,,252,,Suba,,,,,1258,,Gwassi North,,,Evance Dada,,,,Marieba,,,Orange Democratic Movement
43,Homa Bay,,,,,252,,Suba,,,,,1259,,Kaksingri West,,,Dickson Oluoch,,,,Nyaronyi,,,Orange Democratic Movement
43,Homa Bay,,,,,252,,Suba,,,,,1260,,Ruma-Kaksingri,,,Ellyphalet Osuri,,,,Omoro,,,Orange Democratic Movement
44,Migori,,,,,253,,Rongo,,,,,1261,,North Kamagambo,,,Odhiambo Richard,,,,Sollo,,,Orange Democratic Movement
44,Migori,,,,,253,,Rongo,,,,,1262,,Central Kamagambo,,,Wilson Titus,,,,Onyango,,,Forum For Restoration of Democracy-Kenya
44,Migori,,,,,253,,Rongo,,,,,1263,,East Kamagambo,,,Joshua Onyango,,,,Ouma,,,Orange Democratic Movement
44,Migori,,,,,253,,Rongo,,,,,1264,,South Kamagambo,,,Daniel Ooko,,,,Okendo,,,Orange Democratic Movement
44,Migori,,,,,254,,Awendo,,,,,1265,,North Sakwa,,,Timon Awidhi,,,,Mbogo,,,Orange Democratic Movement
44,Migori,,,,,254,,Awendo,,,,,1266,,South Sakwa,,,Jared,,,,Osawah,,,Orange Democratic Movement
44,Migori,,,,,254,,Awendo,,,,,1267,,West Sakwa,,,Philip Ouma,,,,Odero,,,The Independent Party
44,Migori,,,,,254,,Awendo,,,,,1268,,Central Sakwa,,,Johnson Omolo,,,,Owiro,,,Orange Democratic Movement
44,Migori,,,,,255,,Suna East,,,,,1269,,God Jope,,,Bernard Omondi Ochieng,,,,Abwao,,,Orange Democratic Movement
44,Migori,,,,,255,,Suna East,,,,,1270,,Suna Central,,,Otieno Ouma,,,,George,,,Orange Democratic Movement
