AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,4,NTOKOZO SAMSON,ZAMA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,5,NONGCEBO ANDILE,CELE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,6,SARAH LEAH ROBINA,DOWNS
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,7,BONGA CHRISTOPHER,ZULU
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,8,GLORIA,NAIDOO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,9,ZWELITHINI JEFFREY,NDLOVU
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,10,BRETT JOHN,PALMER
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,11,LINDOKUHLE HYACINTH,DUBE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,12,ZANELE STHANDIWE,TEMBE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,13,JONATHAN,NAIDOO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,14,GOPAULLAN,MUNSAMY
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,15,THABISILE PRINCESS,MKHULISA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,16,DAYALEN PERUMAL,NAIDOO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,17,MICHEAL SIBONGA,SHEZI
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,18,NHLONIPHO EDMUND,GUMEDE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,19,ABNER OTHNEIL,NAIDOO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,20,NATHANIEL KENNETH,MANASSEH
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,21,THOBANI GOODENOUGH,KUNENE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,22,BALUNGILE CYNTHIA,MKIZE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,23,GUGULETHU ROSEMARY,NGCONGO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,24,ZEKHETHELO EXQUISITE,MKHIZE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,25,HLANGANISA PETROS,GUMEDE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: KwaZulu-Natal,26,VUYOKAZI CONVENIENCE,MKHIZE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,1,WILLIE WATCH,MHLONGO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,2,EDWARD,PESULO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,3,MODIBA JOHN,SEDIBANE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,4,FAMANDA BRIGHTON,HLONGWANE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,5,MAILULA MELIDAH,MASHAMAITE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,6,KGASHIANE ANNA,RAMOVHA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,7,MMATSHOENE SOLOMON,MABOYA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,8,MMAKATITJANE JOAS,MOTHIBA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,9,GRACE AZWIDOHWI,MAVHUNGU
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,10,ALLECK XANGU,NXUMALO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,11,MATSOBANE PHANUEL,MACHAKA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,12,LESIBA SOLOMON,LESO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,13,NGALETSANE ROSE,MAILE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,14,MOKHUDU CYNTHIA,MACHABA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,15,TSHAAMANO SIMON,RAMABULANA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,16,NOKO VIOLET,CHOKWE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,17,YINGWANI SAMUEL,MATHYE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,18,POOPEDI WILSON,RANGOANASHA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,19,RAMABULANA CALVIN,KGATLE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,20,TUMELO HAPPINESS,MARAPYANE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Limpopo,21,MARIAM TSAKANI,MALULEKE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Mpumalanga,1,PHILEMON KOOS,MAHLANGU
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Mpumalanga,2,NICOLAAS FRANS ERWE@E,COETZER
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Mpumalanga,3,ANGELO DENVER,ARENDSE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Mpumalanga,4,MELINDA ELAINE,STARK
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Mpumalanga,5,NOMQIBELO ESTER,MAHLANGU
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Mpumalanga,6,PAUL DAWSON,CLARK
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Mpumalanga,7,MZAMANE EZEKIEL,MASHABA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Mpumalanga,8,THULANE IVEN,MAHLANGU
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Mpumalanga,9,SELWANE MICHAEL,LETSOALO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Mpumalanga,10,CHARLES MTHOKOZISI,MAHLANGU
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,1,MZUKISI ELIAS,DINGILE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,2,KAGISO JOSIAH,MONYADIWA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,3,DAPHNE SANDRA,BURGER
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,4,PHENEAS LUCKY,LEBELOANE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,5,DORCAS SEGAMETSI,RAMATLOTLO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,6,TEFO RAYMOND,TSIKANG
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,7,JOHANNES BONGINKOSI,CHIYA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,8,THABO INNOCENTIA,DINGILE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,9,MPITI JONAS,THAMAE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,10,DANIEL TSHOLOFELO,SELLO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,11,STEPHEN SESING,MOOPELOA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,12,THEMBINKOSI JERRY,MASHIYA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,13,SELLO ABRAM,NDLOVU
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,14,MATSHELO MELICIA,KGAKGAMACO
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,15,ISAAC,NKOSI
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,16,EMELDAH KEGOMODITSWE,MOSIKIDI
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,17,PELONTLE,TSHOAELI
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,18,KEFILWE LORRAINE,MACHE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,19,MZWANDILE ABRAM,VALA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,20,BOIKI JAMES,TSIME
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,21,KEFILWE JENNIFER,MOSES
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,22,ABINAR BENNY,SEGAOLE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,23,JOSEPH KAMOGELO,MASHIYA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,24,NTHABISENG JEANNETTE,NUNU
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: North West,25,SEIPATI BEAUTY,NTHIMOLE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,1,PETRUS ANDREAS STEFANUS,STRAUSS
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,2,CHARL FRANCOIS,VAN WYK
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,3,ANDRUS,STRAUSS
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,4,MEGAN LUCRESIA,DU TOIT
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,5,DONOVAN DAVID,RICHMOND
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,6,CLIFTON JEREMY,COETZEE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,7,STEPHANUS JOHANNES CHRISTIAAN,THERON
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,8,JAN JOHANNES JACOBUS,VAN WYK
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,9,ROBERT JAMES,GIBSON
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,10,JAN,FISHER
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,11,ANDRE MARIUS,SHIMANE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,12,JOHANNES ABRAHAM CHRISTOFFEL,ELS
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Northern Cape,13,WILLEM ABRAHAM,HARMSE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,1,FERLON CHARLES,CHRISTIANS
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,2,GRANT CHRISTOPHER RONALD,HASKIN
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,3,PATRICIA SANDRA,ARENDSE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,4,THEMBEKA CYNTHIA,THAMAGA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,5,DEMETRIUS KENNETH,DUDLEY
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,6,MONGEZI,MABUNGANI
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,7,LUCIEN,KLOOSMAN
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,8,SHARON DENISE,HENDRICKS
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,9,VUYOLWETHU PRIMROSE,SAMBU
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,10,KELLY LEE,RAU
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,11,FEZEKA PENELOPE,PLAATJIES
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,12,JOSEPH,MATTHEE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,13,ZWELIJIKILE,TUKAYI
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,14,GERALD RUPERT,SILJEUR
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,15,WILLIAM FRANKLIN,NEL
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,16,SHAKESPEARE,ARENDS
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,17,MAURICE PAUL,GERMOND
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,18,LIEB SWIEGERS,NEL
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,19,DERICK DON,KLEINSMITH
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,20,GAYNORE,CELE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,21,MILDRED SANDRA,KOCK
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,22,RICHARD HENDERSON,STEPHENSON
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,23,JILL HILARY,STOLL
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,24,RUSSELL MARTIN,MCLAREN
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,25,ZELDA,JOHNSON
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,26,ANDREW,JOOSTE
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,27,FRANCIOS,SWANEPOEL
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,28,LOREZO EDWARD EUGENE,JOHNSON
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,29,PUMLANI,JACK
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,30,RACHEL EDNA,OKTOBER
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,31,THULANI,DASA
AFRICAN CHRISTIAN DEMOCRATIC PARTY,Provincial: Western Cape,32,LESLIE CEDRIC,STOFFBERG
AFRICAN INDEPENDENT CONGRESS,National,1,MANDLENKOSI PHILLIP,GALO
AFRICAN INDEPENDENT CONGRESS,National,2,LULAMA MAXWELL,NTSHAYISA
AFRICAN INDEPENDENT CONGRESS,National,3,STEVEN MAHLUBANZIMA,JAFTA
AFRICAN INDEPENDENT CONGRESS,National,4,ANDISWA,MANGUMTA
AFRICAN INDEPENDENT CONGRESS,National,5,YOLISA AGRICOLINA,MAQHASHALALA
AFRICAN INDEPENDENT CONGRESS,National,6,ZUKISWA,NTSEBEZO
AFRICAN INDEPENDENT CONGRESS,National,7,THOMPSON SIKHUMBU,MAQHASHALALA
AFRICAN INDEPENDENT CONGRESS,National,8,SYLVIA NOLWAZI,MAQHASHALALA
AFRICAN INDEPENDENT CONGRESS,National,9,TOZAMA CLEOPATRA LELLY,QOPOYI
AFRICAN INDEPENDENT CONGRESS,National,10,GERTRUDE,FALTEIN
AFRICAN INDEPENDENT CONGRESS,National,11,SIMON PHUZUKUFIKA,BHEKEBHU
AFRICAN INDEPENDENT CONGRESS,National,12,KHOLEKILE KENNETH,DIKO
AFRICAN INDEPENDENT CONGRESS,National,13,SIVUYILE,NGODWANA
AFRICAN INDEPENDENT CONGRESS,National,14,NONTUTUZELO ELIZABETH,MXAKAZA
AFRICAN INDEPENDENT CONGRESS,National,15,ALBERTINA,NONJIWU
AFRICAN INDEPENDENT CONGRESS,National,16,NIKIWE,MADIKIZELA
AFRICAN INDEPENDENT CONGRESS,National,17,MOHAU MICHAEL,NTSOTI
AFRICAN INDEPENDENT CONGRESS,National,18,XOLISWA CYNTHIA,SIJORA
AFRICAN INDEPENDENT CONGRESS,National,19,ELETU,ZINYUSILE
AFRICAN INDEPENDENT CONGRESS,National,20,SINALO VICTRESS,QULU
AFRICAN INDEPENDENT CONGRESS,National,21,PHILA,MKHIZWANA
AFRICAN INDEPENDENT CONGRESS,National,22,CINGIWE,KULA
AFRICAN INDEPENDENT CONGRESS,National,23,THANDAZWA ANNA,YOTWANA
AFRICAN INDEPENDENT CONGRESS,National,24,THEMBELANI,BUZANI
AFRICAN INDEPENDENT CONGRESS,National,25,PAULINA MOFOKANE,MATABANE
AFRICAN INDEPENDENT CONGRESS,National,26,MICHAEL,MADIKWA
AFRICAN INDEPENDENT CONGRESS,National,27,SIBONISE,MANANGA
AFRICAN INDEPENDENT CONGRESS,National,28,DITLHARE,NGUBELANGA
AFRICAN INDEPENDENT CONGRESS,National,29,MVUYISI,MAGAZI
AFRICAN INDEPENDENT CONGRESS,National,30,NOBUHLE ROSALIA,TSELADEDI
AFRICAN INDEPENDENT CONGRESS,National,31,BULELANI,NGUBELANGA
AFRICAN INDEPENDENT CONGRESS,National,32,ELIZABETH FIKISWA,NDWENGULA
AFRICAN INDEPENDENT CONGRESS,National,33,THEMBEKILE NALEDI,NDAMASE
AFRICAN INDEPENDENT CONGRESS,National,34,THEOPHOLUS ANDILE,NTSHAYISA
AFRICAN INDEPENDENT CONGRESS,National,35,MANDLOVANDILE ZANOVUYO JUSTICE,MLANDU
AFRICAN INDEPENDENT CONGRESS,National,36,FUNDISWA,NDYEBO
AFRICAN INDEPENDENT CONGRESS,National,37,ATHI LUCAS,MONDI
AFRICAN INDEPENDENT CONGRESS,National,38,NOSISA,NDLELA
AFRICAN INDEPENDENT CONGRESS,National,39,MALINGE DAVID,MFEKETO
AFRICAN INDEPENDENT CONGRESS,National,40,LEAH FOTO,MATHABATHE
AFRICAN INDEPENDENT CONGRESS,National,41,WISEMAN MPUMELELO,MZILIKAZI
AFRICAN INDEPENDENT CONGRESS,National,42,SIKIWE PATRICIA,DLOVA
AFRICAN INDEPENDENT CONGRESS,National,43,MTHUTHUZELI,TEMBA
AFRICAN INDEPENDENT CONGRESS,National,44,NTOMBIKAYISE,NGABANGANI
AFRICAN INDEPENDENT CONGRESS,National,45,MASANDE,MLAMBO
AFRICAN INDEPENDENT CONGRESS,National,46,NOSAKUMZI ROSEBELLA,MPHITHI
AFRICAN INDEPENDENT CONGRESS,National,47,MONDE WISEMAN,XAKI
AFRICAN INDEPENDENT CONGRESS,National,48,YOLISWA FELICIA,NAKANI
AFRICAN INDEPENDENT CONGRESS,National,49,ISAAC,DLADLA
AFRICAN INDEPENDENT CONGRESS,National,50,FREEMAN ZIMISELE,NOJAWOLO
AFRICAN INDEPENDENT CONGRESS,National,51,ZUKISWA,TSHWETE
AFRICAN INDEPENDENT CONGRESS,National,52,NELLA BULELWA,NTSHINKA
AFRICAN INDEPENDENT CONGRESS,National,53,NOZIPHIWO,MPAYIPHELI
AFRICAN INDEPENDENT CONGRESS,National,54,NONTSIKELELO,ZENZILE
AFRICAN INDEPENDENT CONGRESS,National,55,SWEETNESS NOTHEMBA,PAMANA
AFRICAN INDEPENDENT CONGRESS,National,56,RELEBOHILE CYNTHIA,SELEKE
AFRICAN INDEPENDENT CONGRESS,National,57,ROSLYNN JESSICA,METH
AFRICAN INDEPENDENT CONGRESS,National,58,VATHISWA,XOTONGO
AFRICAN INDEPENDENT CONGRESS,National,59,BEKITEMBA HAYDEN,PAKATWAYO
AFRICAN INDEPENDENT CONGRESS,National,60,ODWA,MANANGA
AFRICAN INDEPENDENT CONGRESS,National,61,MIRRIAM,NTULI
AFRICAN INDEPENDENT CONGRESS,National,62,FAKAZILE,NTWAKUMBA
AFRICAN INDEPENDENT CONGRESS,Regional: Eastern Cape,1,KHAYA,MHLABA
AFRICAN INDEPENDENT CONGRESS,Regional: Eastern Cape,2,NOMALADY MOLVIN,NGEJANE
AFRICAN INDEPENDENT CONGRESS,Regional: Eastern Cape,3,KAIZER GUGULOMZI,MZIMKULU
AFRICAN INDEPENDENT CONGRESS,Regional: Eastern Cape,4,NOZUKO,NJOBE
AFRICAN INDEPENDENT CONGRESS,Regional: Eastern Cape,5,ONESIMO HONEST,MVANGO
AFRICAN INDEPENDENT CONGRESS,Regional: Eastern Cape,6,HARRISON MPUMELELO,HLONGWANA
AFRICAN INDEPENDENT CONGRESS,Regional: Eastern Cape,7,XOLA,MANANGA
AFRICAN INDEPENDENT CONGRESS,Regional: Eastern Cape,8,AYANDA,MBIZAFA
AFRICAN INDEPENDENT CONGRESS,Regional: Eastern Cape,9,NOMAKHOSI,MKHOVANA
AFRICAN INDEPENDENT CONGRESS,Regional: Eastern Cape,10,MVUSELELI,SOGA
AFRICAN INDEPENDENT CONGRESS,Regional: Western Cape,1,ISAAC,DLADLA
AFRICAN INDEPENDENT CONGRESS,Regional: Western Cape,2,FREEMAN ZIMISELE,NOJAWOLO
AFRICAN INDEPENDENT CONGRESS,Regional: Western Cape,3,ZUKISWA,TSHWETE
AFRICAN INDEPENDENT CONGRESS,Regional: Western Cape,4,YOLISWA FELICIA,NAKANI
AFRICAN INDEPENDENT CONGRESS,Regional: Western Cape,5,NONTSIKELELO,ZENZILE
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,1,MANDLENKOSI PHILLIP,GALO
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,2,VUYISILE,KRAKRI
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,3,THOBEKA CONSTANCE,MSHUQWANA-GALO
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,4,LULAMA MAXWELL,NTSHAYISA
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,5,TEMBA AUBREY,MHLONGO
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,6,NOMAWETHU MONICA,NKEWUSE
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,7,PATIENCE PENELOPE,RAJOALE
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,8,NKOSINCEDILE,NTSHAYISA
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,9,WELE CLEMENT,MDOLOMBA
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,10,NOSISA ELIZABETH,KOTELANA
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,11,MXOLISI VICTOR,GINGCANA
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,12,BOYBOY DENZIL,NQWILI
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,13,NOZUKO LORNA,DLULANE
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,14,MBONGENI,MATSHAYA
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,15,VUSUMZI,TUTU
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,16,MONDE,GCWABE
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,17,NELISIWE OSCARINE,GORDON
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,18,JONATHAN KEITH,METH
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,19,RANDELL,DONDOSE
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,20,LUNGILE ARTMASTER,PINZI
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,21,ZANELE,LENTO
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,22,NOMFIHLELO PENELOPE,MLANDU
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,23,ELPHIA NOMALUNGISA,MANYOKOLE
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,24,TEBOHO SAMUEL,MAPHELA
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,25,THABANG JOSEPH,PHOMANE
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,26,FIKISWA FLOSSIE,MPUMPULA
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,27,NONBULELO SHIRLEY,XATASI
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,28,GILFORD NKULULEKO,DADA
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,29,EDITH TENJIWE,LUTULI
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,30,VICTORIA VUYELWA,BHAVUMA
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,31,ZUKISWA JANNETT,TSHOTYANA
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,32,NELLA BULELWA,NTSHINKA
AFRICAN INDEPENDENT CONGRESS,Provincial: Eastern Cape,33,NOSIKHUMBUZO,DANIEL
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,1,SIKIWE PATRICIA,DLOVA
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,2,MTHUTHUZELI,TEMBA
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,3,NTOMBIKAYISE,NGABANGANI
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,4,MASANDE,MLAMBO
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,5,NOSAKUMZI ROSEBELLA,MPHITHI
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,6,MONDE WISEMAN,XAKI
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,7,YOLISWA FELICIA,NAKANI
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,8,ISAAC,DLADLA
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,9,FREEMAN ZIMISELE,NOJAWOLO
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,10,ZUKISWA,TSHWETE
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,11,NELLA BULELWA,NTSHINKA
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,12,NOZIPHIWO,MPAYIPHELI
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,13,NONTSIKELELO,ZENZILE
AFRICAN INDEPENDENT CONGRESS,Provincial: Western Cape,14,SWEETNESS NOTHEMBA,PAMANA
AFRICAN NATIONAL CONGRESS,National,1,JACOB GEDLEYIHLEKISA,ZUMA
AFRICAN NATIONAL CONGRESS,National,2,MATAMELA CYRIL,RAMAPHOSA
AFRICAN NATIONAL CONGRESS,National,3,KNOWLEDGE MALUSI NKANYEZI,GIGABA
AFRICAN NATIONAL CONGRESS,National,4,GRACE NALEDI MANDISA,PANDOR
AFRICAN NATIONAL CONGRESS,National,5,JEFFREY THAMSANQA,RADEBE
AFRICAN NATIONAL CONGRESS,National,6,FIKILE APRIL,MBALULA
AFRICAN NATIONAL CONGRESS,National,7,BONGINKOSI EMMANUEL,NZIMANDE
AFRICAN NATIONAL CONGRESS,National,8,BATHABILE OLIVE,DLAMINI
AFRICAN NATIONAL CONGRESS,National,9,LINDIWE NONCEBA,SISULU
AFRICAN NATIONAL CONGRESS,National,10,OHM COLLINS,CHABANE
AFRICAN NATIONAL CONGRESS,National,11,MATSIE ANGELINA,MOTSHEKGA
AFRICAN NATIONAL CONGRESS,National,12,EMMANUEL NKOSINATHI,MTHETHWA
