STATE NAME,STATE CODE,LGA NAME,LGA CODE,WARD NAME,WARD CODE
AKWA IBOM,AK,NSIT ATAI,19,EASTERN NSIT IV,04
AKWA IBOM,AK,NSIT ATAI,19,EASTERN NSIT V,05
AKWA IBOM,AK,NSIT ATAI,19,EASTERN NSIT VI,06
AKWA IBOM,AK,NSIT ATAI,19,EASTERN NSIT VII,07
AKWA IBOM,AK,NSIT ATAI,19,EASTERN NSIT VIII,08
AKWA IBOM,AK,NSIT ATAI,19,EASTERN NSIT IX,09
AKWA IBOM,AK,NSIT ATAI,19,EASTERN NSIT X,10
AKWA IBOM,AK,NSIT IBOM,20,ASANG I,01
AKWA IBOM,AK,NSIT IBOM,20,ASANG II,02
AKWA IBOM,AK,NSIT IBOM,20,ASANG III,03
AKWA IBOM,AK,NSIT IBOM,20,ASANG IV,04
AKWA IBOM,AK,NSIT IBOM,20,ASANG V,05
AKWA IBOM,AK,NSIT IBOM,20,MBAISO I,06
AKWA IBOM,AK,NSIT IBOM,20,MBAISO II,07
AKWA IBOM,AK,NSIT IBOM,20,MBAISO III,08
AKWA IBOM,AK,NSIT IBOM,20,MBAISO IV,09
AKWA IBOM,AK,NSIT IBOM,20,MBAISO V,10
AKWA IBOM,AK,NSIT UBIUM,21,IBIAKPAN/OBOTIM II,01
AKWA IBOM,AK,NSIT UBIUM,21,IBIAKPAN OBOTIM I,02
AKWA IBOM,AK,NSIT UBIUM,21,ITRETO,03
AKWA IBOM,AK,NSIT UBIUM,21,NDIYA,04
AKWA IBOM,AK,NSIT UBIUM,21,UBIUM NORTH I,05
AKWA IBOM,AK,NSIT UBIUM,21,UBIUM NORTH II,06
AKWA IBOM,AK,NSIT UBIUM,21,UBIUM NORTH III,07
AKWA IBOM,AK,NSIT UBIUM,21,UBIUM SOUTH I,08
AKWA IBOM,AK,NSIT UBIUM,21,UBIUM SOUTH II,09
AKWA IBOM,AK,NSIT UBIUM,21,UBIUM SOUTH III,10
AKWA IBOM,AK,OBOT AKARA,22,IKOT ABIA I,01
AKWA IBOM,AK,OBOT AKARA,22,IKOT ABIA II,02
AKWA IBOM,AK,OBOT AKARA,22,IKOT ABIA III,03
AKWA IBOM,AK,OBOT AKARA,22,OBOT AKARA I,04
AKWA IBOM,AK,OBOT AKARA,22,OBOT AKARA II,05
AKWA IBOM,AK,OBOT AKARA,22,OBOT AKARA III,06
AKWA IBOM,AK,OBOT AKARA,22,NTO EDINO I,07
AKWA IBOM,AK,OBOT AKARA,22,NTO EDINO II,08
AKWA IBOM,AK,OBOT AKARA,22,NTO EDINO III,09
AKWA IBOM,AK,OBOT AKARA,22,NTO EDINO IV,10
AKWA IBOM,AK,OKOBO,23,OKOPEDI I,01
AKWA IBOM,AK,OKOBO,23,OKOPEDI II,02
AKWA IBOM,AK,OKOBO,23,NUNG ATAI/UBE I,03
AKWA IBOM,AK,OKOBO,23,NUNG ATAI/UBE II,04
AKWA IBOM,AK,OKOBO,23,AKAI/MBUKPO/UDUNG,05
AKWA IBOM,AK,OKOBO,23,EWEME I,06
AKWA IBOM,AK,OKOBO,23,EWEME II,07
AKWA IBOM,AK,OKOBO,23,OFFI I,08
AKWA IBOM,AK,OKOBO,23,OFFI II,09
AKWA IBOM,AK,OKOBO,23,EKEYA,10
AKWA IBOM,AK,ONNA,24,AWA I,01
AKWA IBOM,AK,ONNA,24,AWA II,02
AKWA IBOM,AK,ONNA,24,AWA III,03
AKWA IBOM,AK,ONNA,24,AWA IV,04
AKWA IBOM,AK,ONNA,24,NUNG IDEM I,05
AKWA IBOM,AK,ONNA,24,NUNG IDEM II,06
AKWA IBOM,AK,ONNA,24,ONIONG EAST I,07
AKWA IBOM,AK,ONNA,24,ONIONG EAST II,08
AKWA IBOM,AK,ONNA,24,ONIONG EAST III,09
AKWA IBOM,AK,ONNA,24,ONIONG WEST I,10
AKWA IBOM,AK,ONNA,24,ONIONG WEST II,11
AKWA IBOM,AK,ONNA,24,ONIONG WEST III,12
AKWA IBOM,AK,ORON,25,ORON URBAN I,01
AKWA IBOM,AK,ORON,25,ORON URBAN II,02
AKWA IBOM,AK,ORON,25,ORON URBAN III,03
AKWA IBOM,AK,ORON,25,ORON URBAN IV,04
AKWA IBOM,AK,ORON,25,ORON URBAN V,05
AKWA IBOM,AK,ORON,25,ORON URBAN VI,06
AKWA IBOM,AK,ORON,25,ORON URBAN VII,07
AKWA IBOM,AK,ORON,25,ORON URBAN VIII,08
AKWA IBOM,AK,ORON,25,ORON URBAN IX,09
AKWA IBOM,AK,ORON,25,ORON URBAN X,10
AKWA IBOM,AK,ORUK ANAM,26,IKOT IBRITAM I,01
AKWA IBOM,AK,ORUK ANAM,26,IKOT IBRITAM II,02
AKWA IBOM,AK,ORUK ANAM,26,NDOT/IKOT OKORO I,03
AKWA IBOM,AK,ORUK ANAM,26,NDOT/IKOT OKORO II,04
AKWA IBOM,AK,ORUK ANAM,26,NDOT/IKOT OKORO III,05
AKWA IBOM,AK,ORUK ANAM,26,NDOT/IKOT OKORO VI,06
AKWA IBOM,AK,ORUK ANAM,26,EKPARAKWA,07
AKWA IBOM,AK,ORUK ANAM,26,ABAK MIDIM I,08
AKWA IBOM,AK,ORUK ANAM,26,ABAK MIDIM II,09
AKWA IBOM,AK,ORUK ANAM,26,ABAK MIDIM III,10
AKWA IBOM,AK,ORUK ANAM,26,ABAK MIDIM IV,11
AKWA IBOM,AK,ORUK ANAM,26,IBESIT/NUNG IKOT I,12
AKWA IBOM,AK,ORUK ANAM,26,IBESIT/NUNG IKOT II,13
AKWA IBOM,AK,UDUNG UKO,27,UDUNG UKO I,01
AKWA IBOM,AK,UDUNG UKO,27,UDUNG UKO II,02
AKWA IBOM,AK,UDUNG UKO,27,UDUNG UKO III,03
AKWA IBOM,AK,UDUNG UKO,27,UDUNG UKO IV,04
AKWA IBOM,AK,UDUNG UKO,27,UDUNG UKO V,05
AKWA IBOM,AK,UDUNG UKO,27,UDUNG UKO VI,06
AKWA IBOM,AK,UDUNG UKO,27,UDUNG UKO VII,07
AKWA IBOM,AK,UDUNG UKO,27,UDUNG UKO VIII,08
AKWA IBOM,AK,UDUNG UKO,27,UDUNG UKO IX,09
AKWA IBOM,AK,UDUNG UKO,27,UDUNG UKO X,10
AKWA IBOM,AK,UKANAFUN,28,UKANAFUN URBAN,01
AKWA IBOM,AK,UKANAFUN,28,SOUTHERN UKANAFUN I,02
AKWA IBOM,AK,UKANAFUN,28,SOUTHERN UKANAFUN II,03
AKWA IBOM,AK,UKANAFUN,28,NORTHERN UKANAFUN I,04
AKWA IBOM,AK,UKANAFUN,28,NORTHERN UKANAFUN II,05
AKWA IBOM,AK,UKANAFUN,28,NORTHERN AFAHA I,06
AKWA IBOM,AK,UKANAFUN,28,NORTHERN AFAHA II,07
AKWA IBOM,AK,UKANAFUN,28,"SOUTHERN AFAHA, ADAT IFANG I",08
AKWA IBOM,AK,UKANAFUN,28,"SOUTHERN AFAHA, ADAT IFANG II",09
AKWA IBOM,AK,UKANAFUN,28,"SOUTHERN AFAHA, ADAT IFANG III",10
AKWA IBOM,AK,UKANAFUN,28,"SOUTHERN AFAHA, ADAT IFANG IV",11
AKWA IBOM,AK,URUAN,29,CENTYRAL URUAN I,01
AKWA IBOM,AK,URUAN,29,CENTRAL URUAN II,02
AKWA IBOM,AK,URUAN,29,CENTYRAL URUAN III,03
AKWA IBOM,AK,URUAN,29,NORTHERN URUAN I,04
AKWA IBOM,AK,URUAN,29,NORTHERN URUAN II,05
AKWA IBOM,AK,URUAN,29,SOUTHERN URUAN I,06
AKWA IBOM,AK,URUAN,29,SOUTHERN URUAN II,07
AKWA IBOM,AK,URUAN,29,SOUTHERN URUAN III,08
AKWA IBOM,AK,URUAN,29,SOUTHERN URUAN IV,09
AKWA IBOM,AK,URUAN,29,SOUTHERN URUAN V,10
AKWA IBOM,AK,URUAN,29,SOUTHERN URUAN VI,11
AKWA IBOM,AK,URUE OFFONG ORUKO,30,URUE OFFONG I,01
AKWA IBOM,AK,URUE OFFONG ORUKO,30,URUE OFFONG II,02
AKWA IBOM,AK,URUE OFFONG ORUKO,30,URUE OFFONG III,03
AKWA IBOM,AK,URUE OFFONG ORUKO,30,URUE OFFONG IV,04
AKWA IBOM,AK,URUE OFFONG ORUKO,30,URUE OFFONG V,05
AKWA IBOM,AK,URUE OFFONG ORUKO,30,ORUKO I,06
AKWA IBOM,AK,URUE OFFONG ORUKO,30,ORUKO II,07
AKWA IBOM,AK,URUE OFFONG ORUKO,30,ORUKO III,08
AKWA IBOM,AK,URUE OFFONG ORUKO,30,ORUKO IV,09
AKWA IBOM,AK,URUE OFFONG ORUKO,30,ORUKO V,10
AKWA IBOM,AK,UYO,31,UYO URBAN I,01
AKWA IBOM,AK,UYO,31,UYO URBAN II,02
AKWA IBOM,AK,UYO,31,UYO URBAN III,03
AKWA IBOM,AK,UYO,31,ETOI I,04
AKWA IBOM,AK,UYO,31,ETOI II,05
AKWA IBOM,AK,UYO,31,OFFOT I,06
AKWA IBOM,AK,UYO,31,OFFOT II,07
AKWA IBOM,AK,UYO,31,IKONO I,08
AKWA IBOM,AK,UYO,31,IKONO II,09
AKWA IBOM,AK,UYO,31,OKU I,10
AKWA IBOM,AK,UYO,31,OKU II,11
ANAMBRA,AN,AGUATA,01,ACHINA I,01
ANAMBRA,AN,AGUATA,01,ACHINA II,02
ANAMBRA,AN,AGUATA,01,AGULUEZE CHUKWU,03
ANAMBRA,AN,AGUATA,01,AKPO,04
ANAMBRA,AN,AGUATA,01,AMESI,05
ANAMBRA,AN,AGUATA,01,EKWULOBIA I,06
ANAMBRA,AN,AGUATA,01,EKWULOBIA II,07
ANAMBRA,AN,AGUATA,01,EZINIFITE I,08
ANAMBRA,AN,AGUATA,01,EZINIFITE II,09
ANAMBRA,AN,AGUATA,01,IGBO-UKWU I,10
ANAMBRA,AN,AGUATA,01,IGBO - UKWU II,11
ANAMBRA,AN,AGUATA,01,IKENGA,12
ANAMBRA,AN,AGUATA,01,ISUOFIA,13
ANAMBRA,AN,AGUATA,01,NKPOLOGWU,14
ANAMBRA,AN,AGUATA,01,ORERI,15
ANAMBRA,AN,AGUATA,01,UGA I,16
ANAMBRA,AN,AGUATA,01,UGA II,17
ANAMBRA,AN,AGUATA,01,UMUCHU I,18
ANAMBRA,AN,AGUATA,01,UMUCHU II,19
ANAMBRA,AN,AGUATA,01,UMUONA,20
ANAMBRA,AN,AYAMELUM,02,ANAKU,01
ANAMBRA,AN,AYAMELUM,02,IFITE OGWARI I,02
ANAMBRA,AN,AYAMELUM,02,IFITE OGWARI II,03
ANAMBRA,AN,AYAMELUM,02,IGBAKWU,04
ANAMBRA,AN,AYAMELUM,02,OMASI,05
ANAMBRA,AN,AYAMELUM,02,OMOR I,06
ANAMBRA,AN,AYAMELUM,02,OMOR II,07
ANAMBRA,AN,AYAMELUM,02,OMOR III,08
ANAMBRA,AN,AYAMELUM,02,UME RUM,09
ANAMBRA,AN,AYAMELUM,02,"UMUEJE UMUEJE",10
ANAMBRA,AN,AYAMELUM,02,UMUMBO,11
ANAMBRA,AN,ANAMBRA EAST,03,AGULERI,01
ANAMBRA,AN,ANAMBRA EAST,03,AGULERI II,02
ANAMBRA,AN,ANAMBRA EAST,03,ENUGWU-OTU,03
ANAMBRA,AN,ANAMBRA EAST,03,EZIAGULU-OTU,04
ANAMBRA,AN,ANAMBRA EAST,03,IGBARIAM,05
ANAMBRA,AN,ANAMBRA EAST,03,NANDO I,06
ANAMBRA,AN,ANAMBRA EAST,03,NANDO II,07
ANAMBRA,AN,ANAMBRA EAST,03,NANDO III,08
ANAMBRA,AN,ANAMBRA EAST,03,NSUGBE I,09
ANAMBRA,AN,ANAMBRA EAST,03,NSUGBE II,10
ANAMBRA,AN,ANAMBRA EAST,03,OTUOCHA I,11
ANAMBRA,AN,ANAMBRA EAST,03,OTUOCHA II,12
ANAMBRA,AN,ANAMBRA EAST,03,UMURELI I,13
ANAMBRA,AN,ANAMBRA EAST,03,UMULERI II,14
ANAMBRA,AN,ANAMBRA EAST,03,UMUOBA-ANAM,15
ANAMBRA,AN,ANAMBRA WEST,04,EZI-ANAM,01
ANAMBRA,AN,ANAMBRA WEST,04,IFITE-ANAM,02
ANAMBRA,AN,ANAMBRA WEST,04,NZAM,03
ANAMBRA,AN,ANAMBRA WEST,04,OLUMBANASA - ODE,04
ANAMBRA,AN,ANAMBRA WEST,04,OLUMBANASA-INOMA,05
ANAMBRA,AN,ANAMBRA WEST,04,OROMA ETITI-ANAM,06
ANAMBRA,AN,ANAMBRA WEST,04,UMUENWELUM-ANAM,07
ANAMBRA,AN,ANAMBRA WEST,04,UMUEZE-ANAM I,08
ANAMBRA,AN,ANAMBRA WEST,04,UMUEZE-ANAM II,09
ANAMBRA,AN,ANAMBRA WEST,04,UMUOBA-ANAM,10
ANAMBRA,AN,ANAOCHA,05,ADAZI ANI I,01
ANAMBRA,AN,ANAOCHA,05,ADAZI ANI II,02
ANAMBRA,AN,ANAOCHA,05,ADAZI ENU I,03
ANAMBRA,AN,ANAOCHA,05,ADAZI ENU II,04
ANAMBRA,AN,ANAOCHA,05,ADAZI NNUKWU I,05
ANAMBRA,AN,ANAOCHA,05,ADAZI NNUKWU II,06
ANAMBRA,AN,ANAOCHA,05,AGULU I,07
ANAMBRA,AN,ANAOCHA,05,AGULU II,08
ANAMBRA,AN,ANAOCHA,05,AGULU III,09
ANAMBRA,AN,ANAOCHA,05,AGULU IV,10
ANAMBRA,AN,ANAOCHA,05,AGULU UZOIGBO,11
ANAMBRA,AN,ANAOCHA,05,AKWAEZE,12
ANAMBRA,AN,ANAOCHA,05,ICHIDA I,13
ANAMBRA,AN,ANAOCHA,05,ICHIDA II,14
ANAMBRA,AN,ANAOCHA,05,NENI I,15
ANAMBRA,AN,ANAOCHA,05,NENI II,16
ANAMBRA,AN,ANAOCHA,05,NRI I,17
ANAMBRA,AN,ANAOCHA,05,NRI II,18
ANAMBRA,AN,ANAOCHA,05,OBELEDU,19
ANAMBRA,AN,AWKA NORTH,06,ACHALLA I,01
ANAMBRA,AN,AWKA NORTH,06,ACHALLA I1,02
ANAMBRA,AN,AWKA NORTH,06,ACHALLA I1I,03
ANAMBRA,AN,AWKA NORTH,06,AMANSEA,04
ANAMBRA,AN,AWKA NORTH,06,AMANUKE,05
ANAMBRA,AN,AWKA NORTH,06,AWBA-OFEMMILI,06
ANAMBRA,AN,AWKA NORTH,06,EBENEBE I,07
ANAMBRA,AN,AWKA NORTH,06,EBENEBE II,08
ANAMBRA,AN,AWKA NORTH,06,EBENEBE III,09
ANAMBRA,AN,AWKA NORTH,06,ISU ANIOCHA,10
ANAMBRA,AN,AWKA NORTH,06,MABAKWU I (ANEZIKE),11
ANAMBRA,AN,AWKA NORTH,06,UGBENE,12
ANAMBRA,AN,AWKA NORTH,06,UGBENU,13
ANAMBRA,AN,AWKA NORTH,06,URUM,14
ANAMBRA,AN,AWKA SOUTH,07,AGU OKA,01
ANAMBRA,AN,AWKA SOUTH,07,AMAWBIA I,02
ANAMBRA,AN,AWKA SOUTH,07,AMAWBIA II,03
ANAMBRA,AN,AWKA SOUTH,07,AMAWBIA III,04
ANAMBRA,AN,AWKA SOUTH,07,AWKA I,05
ANAMBRA,AN,AWKA SOUTH,07,AWKA II,06
ANAMBRA,AN,AWKA SOUTH,07,AWKA III,07
ANAMBRA,AN,AWKA SOUTH,07,AWKA IV,08
ANAMBRA,AN,AWKA SOUTH,07,AWKA V,09
ANAMBRA,AN,AWKA SOUTH,07,AWKA VI,10
ANAMBRA,AN,AWKA SOUTH,07,AWKA VII,11
ANAMBRA,AN,AWKA SOUTH,07,EZINATO/ISIAGU,12
ANAMBRA,AN,AWKA SOUTH,07,MBA-UKWU,13
ANAMBRA,AN,AWKA SOUTH,07,NIBO I,14
ANAMBRA,AN,AWKA SOUTH,07,NIBO II,15
ANAMBRA,AN,AWKA SOUTH,07,NIBO III,16
ANAMBRA,AN,AWKA SOUTH,07,NISE I,17
ANAMBRA,AN,AWKA SOUTH,07,NISE II,18
ANAMBRA,AN,AWKA SOUTH,07,OKPUNO,19
ANAMBRA,AN,AWKA SOUTH,07,UMUAWULU,20
ANAMBRA,AN,DUNUKOFIA,08,AKWA,01
ANAMBRA,AN,DUNUKOFIA,08,IFITEDUNU I,02
ANAMBRA,AN,DUNUKOFIA,08,IFITEDUNU II,03
ANAMBRA,AN,DUNUKOFIA,08,NAWGU I,04
ANAMBRA,AN,DUNUKOFIA,08,NAWGU II,05
ANAMBRA,AN,DUNUKOFIA,08,UKPO I,06
ANAMBRA,AN,DUNUKOFIA,08,UKPO II,07
ANAMBRA,AN,DUNUKOFIA,08,UKPO III,08
ANAMBRA,AN,DUNUKOFIA,08,UKWULU I,09
ANAMBRA,AN,DUNUKOFIA,08,UKWULU II,10
ANAMBRA,AN,DUNUKOFIA,08,UMUDIOKA I,11
ANAMBRA,AN,DUNUKOFIA,08,UMUDIOKA II,12
ANAMBRA,AN,DUNUKOFIA,08,UMUNNACHI I,13
ANAMBRA,AN,DUNUKOFIA,08,UMUNNACHI II,14
ANAMBRA,AN,EKWUSIGO,09,ICHI,01
ANAMBRA,AN,EKWUSIGO,09,IHEMBOSI/ANAUBAHU,02
ANAMBRA,AN,EKWUSIGO,09,ORAIFITE I,03
ANAMBRA,AN,EKWUSIGO,09,ORAIFITE II,04
ANAMBRA,AN,EKWUSIGO,09,ORAIFITE III,05
ANAMBRA,AN,EKWUSIGO,09,OZUBULU I,06
ANAMBRA,AN,EKWUSIGO,09,OZUBULU II,07
ANAMBRA,AN,EKWUSIGO,09,OZUBULU III,08
ANAMBRA,AN,EKWUSIGO,09,OZUBULU IV,09
ANAMBRA,AN,EKWUSIGO,09,OZUBULU V,10
ANAMBRA,AN,EKWUSIGO,09,AMAKWA II,11
ANAMBRA,AN,EKWUSIGO,09,IHITEOHA,12
ANAMBRA,AN,IDEMILI NORTH,10,ABACHA,01
ANAMBRA,AN,IDEMILI NORTH,10,ABATETE,02
ANAMBRA,AN,IDEMILI NORTH,10,EZIOWELE,03
ANAMBRA,AN,IDEMILI NORTH,10,IDEANI,04
ANAMBRA,AN,IDEMILI NORTH,10,NKPOR I,05
ANAMBRA,AN,IDEMILI NORTH,10,NKPOR II,06
ANAMBRA,AN,IDEMILI NORTH,10,OBOSI,07
ANAMBRA,AN,IDEMILI NORTH,10,OGIDI I,08
ANAMBRA,AN,IDEMILI NORTH,10,OGIDI II,09
ANAMBRA,AN,IDEMILI NORTH,10,ORAUKWU,10
ANAMBRA,AN,IDEMILI NORTH,10,UKE,11
ANAMBRA,AN,IDEMILI NORTH,10,UMUOJI,12
ANAMBRA,AN,IDEMILI-SOUTH,11,AKWUKWU,01
ANAMBRA,AN,IDEMILI-SOUTH,11,ALOR I,02
ANAMBRA,AN,IDEMILI-SOUTH,11,ALOR II,03
ANAMBRA,AN,IDEMILI-SOUTH,11,AWKA-ETITI I,04
ANAMBRA,AN,IDEMILI-SOUTH,11,AWKA-ETITI II,05
ANAMBRA,AN,IDEMILI-SOUTH,11,NNOBI I,06
ANAMBRA,AN,IDEMILI-SOUTH,11,NNOBI II,07
ANAMBRA,AN,IDEMILI-SOUTH,11,NNOBI III,08
ANAMBRA,AN,IDEMILI-SOUTH,11,NNOKWA,09
ANAMBRA,AN,IDEMILI-SOUTH,11,OBA I,10
ANAMBRA,AN,IDEMILI-SOUTH,11,OBA II,11
ANAMBRA,AN,IDEMILI-SOUTH,11,OJOTO,12
ANAMBRA,AN,IHALA,12,AMAMU I,01
ANAMBRA,AN,IHALA,12,AMAMU II,02
ANAMBRA,AN,IHALA,12,AMORKA,03
ANAMBRA,AN,IHALA,12,AZIA,04
ANAMBRA,AN,IHALA,12,IHITE,05
ANAMBRA,AN,IHALA,12,ISSEKE,06
ANAMBRA,AN,IHALA,12,OGBOLO,07
ANAMBRA,AN,IHALA,12,OKIJA I,08
ANAMBRA,AN,IHALA,12,OKIJA II,09
ANAMBRA,AN,IHALA,12,OKIJA III,10
ANAMBRA,AN,IHALA,12,OKIJA IV,11
ANAMBRA,AN,IHALA,12,OKIJA V,12
ANAMBRA,AN,IHALA,12,ORSUMOGHU,13
ANAMBRA,AN,IHALA,12,UBULUISIUZO,14
ANAMBRA,AN,IHALA,12,ULI I,15
ANAMBRA,AN,IHALA,12,ULI II,16
ANAMBRA,AN,IHALA,12,ULI III,17
ANAMBRA,AN,IHALA,12,LILU,18
ANAMBRA,AN,IHALA,12,UZOAKWA,19
ANAMBRA,AN,IHALA,12,MBOSI,20
ANAMBRA,AN,NJIKOKA,13,ABBA I,01
ANAMBRA,AN,NJIKOKA,13,ABBA II,02
ANAMBRA,AN,NJIKOKA,13,ABAGANA I,03
ANAMBRA,AN,NJIKOKA,13,ABAGANA II,04
ANAMBRA,AN,NJIKOKA,13,ABAGANA III,05
ANAMBRA,AN,NJIKOKA,13,ABAGANA IV,06
ANAMBRA,AN,NJIKOKA,13,ENUGWU-AGIDI I,07
ANAMBRA,AN,NJIKOKA,13,ENUGWU-AGIDI II,08
ANAMBRA,AN,NJIKOKA,13,ENUGWU UKWU I,09
ANAMBRA,AN,NJIKOKA,13,ENUGWU UKWU II,10
ANAMBRA,AN,NJIKOKA,13,ENUGWU UKWU III,11
ANAMBRA,AN,NJIKOKA,13,ENUGWU UKWU IV,12
ANAMBRA,AN,NJIKOKA,13,NAWFIA I,13
ANAMBRA,AN,NJIKOKA,13,NAWFIA II,14
ANAMBRA,AN,NJIKOKA,13,NIMO I,15
ANAMBRA,AN,NJIKOKA,13,NIMO II,16
ANAMBRA,AN,NJIKOKA,13,NIMO III,17
ANAMBRA,AN,NJIKOKA,13,NIMO IV,18
ANAMBRA,AN,NNEWI NORTH,14,NNEWI-ICHI I,01
ANAMBRA,AN,NNEWI NORTH,14,NNEWI-ICHI II,02
ANAMBRA,AN,NNEWI NORTH,14,OTOLO I,03
ANAMBRA,AN,NNEWI NORTH,14,OTOLO II,04
ANAMBRA,AN,NNEWI NORTH,14,OTOLO III,05
ANAMBRA,AN,NNEWI NORTH,14,UMUDIM I,06
ANAMBRA,AN,NNEWI NORTH,14,UMUDIM II,07
ANAMBRA,AN,NNEWI NORTH,14,URUAGU I,08
ANAMBRA,AN,NNEWI NORTH,14,URUAGU II,09
ANAMBRA,AN,NNEWI NORTH,14,URUAGU III,10
ANAMBRA,AN,NNEWI SOUTH,15,AKWA-IHEDI,01
ANAMBRA,AN,NNEWI SOUTH,15,AMICHI I,02
ANAMBRA,AN,NNEWI SOUTH,15,AMICHI II,03
ANAMBRA,AN,NNEWI SOUTH,15,AMICHI III,04
ANAMBRA,AN,NNEWI SOUTH,15,AZUIGBO,05
ANAMBRA,AN,NNEWI SOUTH,15,EBENATOR,06
ANAMBRA,AN,NNEWI SOUTH,15,EKWULUMILI,07
ANAMBRA,AN,NNEWI SOUTH,15,EZINIFITE I,08
ANAMBRA,AN,NNEWI SOUTH,15,EZINIFITE,08
ANAMBRA,AN,NNEWI SOUTH,15,EZINIFITE II,09
ANAMBRA,AN,NNEWI SOUTH,15,EZINIFITE III,10
ANAMBRA,AN,NNEWI SOUTH,15,OSUMENYI I,11
ANAMBRA,AN,NNEWI SOUTH,15,OSUMENYI II,12
ANAMBRA,AN,NNEWI SOUTH,15,UKPOR I,13
ANAMBRA,AN,NNEWI SOUTH,15,UKPOR II,14
ANAMBRA,AN,NNEWI SOUTH,15,UKPOR III,15
ANAMBRA,AN,NNEWI SOUTH,15,UKPOR IV,16
ANAMBRA,AN,NNEWI SOUTH,15,UKPOR V,17
ANAMBRA,AN,NNEWI SOUTH,15,UKPOR VI,18
ANAMBRA,AN,NNEWI SOUTH,15,UNUBI,19
ANAMBRA,AN,NNEWI SOUTH,15,UTUH,20
ANAMBRA,AN,OGBARU,16,AKILI OGIDI/OBEAGWE,01
ANAMBRA,AN,OGBARU,16,AKILI - OZIZOR,02
ANAMBRA,AN,OGBARU,16,ATANI I,03
ANAMBRA,AN,OGBARU,16,ATANI II,04
ANAMBRA,AN,OGBARU,16,IYIOWA/ODEKPE/OHITA,05
ANAMBRA,AN,OGBARU,16,OCHUCHE-UMUODU/OGBAKUBA/AMIYI,06
ANAMBRA,AN,OGBARU,16,OGWUANIOCHA,07
ANAMBRA,AN,OGBARU,16,OGWU-IKPELE,08
ANAMBRA,AN,OGBARU,16,OKPOKO I,09
ANAMBRA,AN,OGBARU,16,OKPOKO II,10
ANAMBRA,AN,OGBARU,16,OKPOKO III,11
ANAMBRA,AN,OGBARU,16,OKPOKO IV,12
ANAMBRA,AN,OGBARU,16,OKPOKO V,13
ANAMBRA,AN,OGBARU,16,OKPOKO VI,14
ANAMBRA,AN,OGBARU,16,OSSOMALA,15
ANAMBRA,AN,OGBARU,16,UMUNANKWO/MPUTU,16
ANAMBRA,AN,ONITSHA-NORTH,17,AMERICAN QUARTERS,01
ANAMBRA,AN,ONITSHA-NORTH,17,G.R.A,02
ANAMBRA,AN,ONITSHA-NORTH,17,INLAND TOWN I,03
ANAMBRA,AN,ONITSHA-NORTH,17,INLAND TOWN II,04
ANAMBRA,AN,ONITSHA-NORTH,17,INLAND TOWN III,05
ANAMBRA,AN,ONITSHA-NORTH,17,INLAND TOWN IV,06
ANAMBRA,AN,ONITSHA-NORTH,17,INLAND TOWN V,07
ANAMBRA,AN,ONITSHA-NORTH,17,INLAND TOWN VI,08
ANAMBRA,AN,ONITSHA-NORTH,17,INLAND TOWN VII,09
ANAMBRA,AN,ONITSHA-NORTH,17,INLAND TOWN VIII`,10
ANAMBRA,AN,ONITSHA-NORTH,17,OGBE UMUONICHA,11
ANAMBRA,AN,ONITSHA-NORTH,17,TRANS NKISI,12
ANAMBRA,AN,ONITSHA-NORTH,17,WATER-SIDE CENTRAL I,13
ANAMBRA,AN,ONITSHA-NORTH,17,WATER-SIDE CENTRAL II,14
ANAMBRA,AN,ONITSHA-NORTH,17,WOLUWO LAYOUT,15
ANAMBRA,AN,ONITSHA -SOUTH,18,BRIDGE HEAD I,01
ANAMBRA,AN,ONITSHA -SOUTH,18,BRIDGE HEAD II,02
ANAMBRA,AN,ONITSHA -SOUTH,18,BRIDGE HEAD III,03
ANAMBRA,AN,ONITSHA -SOUTH,18,FEGGE I,04
ANAMBRA,AN,ONITSHA -SOUTH,18,FEGGE II,05
ANAMBRA,AN,ONITSHA -SOUTH,18,FEGGE III,06
ANAMBRA,AN,ONITSHA -SOUTH,18,FEGGE IV,07
ANAMBRA,AN,ONITSHA -SOUTH,18,FEGGE V,08
ANAMBRA,AN,ONITSHA -SOUTH,18,FEGGE VI,09
ANAMBRA,AN,ONITSHA -SOUTH,18,FEGGE VII,10
ANAMBRA,AN,ONITSHA -SOUTH,18,ODOAKPU I,11
ANAMBRA,AN,ONITSHA -SOUTH,18,ODOAKPU II,12
ANAMBRA,AN,ONITSHA -SOUTH,18,ODOAKPU III,13
ANAMBRA,AN,ONITSHA -SOUTH,18,ODOAKPU IV,14
ANAMBRA,AN,ONITSHA -SOUTH,18,ODOAKPU V,15
ANAMBRA,AN,ONITSHA -SOUTH,18,ODOAKPU VI,16
ANAMBRA,AN,ONITSHA -SOUTH,18,ODOAKPU VII,17
ANAMBRA,AN,ORUMBA NORTH,19,AJALLI I (OBINIKPA AND UMUEVE),01
ANAMBRA,AN,ORUMBA NORTH,19,AJALLI II (UMUABIAMA AND AMAGA),02
ANAMBRA,AN,ORUMBA NORTH,19,AMAETITI,03
ANAMBRA,AN,ORUMBA NORTH,19,AMAOKPALA / OMOGHO,04
ANAMBRA,AN,ORUMBA NORTH,19,AWA,05
ANAMBRA,AN,ORUMBA NORTH,19,AWGBU I,06
ANAMBRA,AN,ORUMBA NORTH,19,AWGBU II,07
